timestamp,d_aX,d_aY,d_aZ,d_gX,d_gY,d_gZ
2025-11-10 01:06:04,-0.02,-0.03,0.11,0.15,-0.27,0.05
2025-11-10 01:06:05,0.02,-0.06,0.06,0.35,-0.61,-0.2
2025-11-10 01:06:05,0.0,-0.04,0.09,-0.08,-0.9,-0.05
2025-11-10 01:06:06,-0.03,-0.05,0.01,0.08,-0.66,0.0
2025-11-10 01:06:06,-0.02,-0.04,0.09,0.09,-0.78,-0.32
2025-11-10 01:06:07,0.01,-0.01,0.08,-0.38,-0.27,-0.34
2025-11-10 01:06:07,-0.01,-0.01,0.04,0.18,-0.78,-0.27
2025-11-10 01:06:08,-0.02,0.07,0.22,-0.03,-1.05,-0.87
2025-11-10 01:06:08,-1.12,-0.49,-0.1,2.75,24.95,-30.55
2025-11-10 01:06:09,1.77,-2.34,1.01,-88.99,-74.03,41.11
2025-11-10 01:06:09,3.37,5.41,-2.09,190.24,186.15,-7.48
2025-11-10 01:06:10,-1.52,-2.8,1.75,39.36,-96.73,168.29
2025-11-10 01:06:10,4.05,5.64,-0.98,-29.15,193.36,-333.45
2025-11-10 01:06:11,0.03,-2.83,-1.53,45.57,-193.92,97.16
2025-11-10 01:06:11,-11.01,0.9,-0.7,-111.86,-9.57,-333.83
2025-11-10 01:06:12,9.3,5.42,4.91,30.56,-236.84,118.53
2025-11-10 01:06:12,-4.98,3.6,-3.48,216.72,118.44,-30.29
2025-11-10 01:06:13,0.39,-3.5,4.68,123.27,-152.26,-93.89
2025-11-10 01:06:13,0.94,3.24,5.18,-412.76,-91.88,19.88
2025-11-10 01:06:14,2.24,6.87,0.07,-87.53,148.79,100.38
2025-11-10 01:06:14,3.88,0.98,0.46,393.48,66.2,135.18
2025-11-10 01:06:15,2.01,-1.27,5.76,-74.7,-63.04,7.25
2025-11-10 01:06:15,0.34,0.86,0.34,-281.94,-18.85,38.56
2025-11-10 01:06:16,-2.01,6.12,-2.79,-24.67,32.87,-117.6
2025-11-10 01:06:16,-2.79,1.79,2.86,414.34,85.18,113.45
2025-11-10 01:06:17,-1.14,4.14,2.93,-29.95,70.92,-18.96
2025-11-10 01:06:17,2.02,-0.26,2.43,-266.49,-59.91,-52.58
2025-11-10 01:06:18,-2.73,6.53,-1.76,-238.12,-11.5,13.77
2025-11-10 01:06:18,-0.58,4.94,3.07,432.79,45.69,25.8
2025-11-10 01:06:19,-0.47,0.49,1.48,-52.49,-12.2,96.21
2025-11-10 01:06:19,-4.72,2.44,-2.51,-272.47,46.12,-13.82
2025-11-10 01:06:20,3.84,1.33,0.53,309.54,-58.2,22.52
2025-11-10 01:06:20,-4.71,2.79,1.21,-19.71,-78.89,-144.95
2025-11-10 01:06:21,-0.56,1.69,-0.83,-11.42,-83.42,134.53
2025-11-10 01:06:21,-0.15,0.49,-1.32,1.6,-4.58,65.24
2025-11-10 01:06:22,0.03,-0.75,-1.1,-28.12,51.18,16.23
2025-11-10 01:06:22,1.61,1.08,0.97,-31.89,-51.59,40.73
2025-11-10 01:06:23,0.98,1.08,0.73,14.0,-20.7,30.5
2025-11-10 01:06:23,4.04,-5.06,3.99,-70.92,-34.21,-70.06
2025-11-10 01:06:24,0.15,2.56,-1.23,-279.37,-10.96,30.21
2025-11-10 01:06:24,-1.24,-0.97,-2.31,204.55,-34.4,21.13
2025-11-10 01:06:25,-5.53,2.14,0.09,-167.59,-143.63,62.98
2025-11-10 01:06:25,-2.55,-3.25,-0.29,70.85,172.34,-13.02
2025-11-10 01:06:26,0.79,2.87,-2.88,220.81,0.61,-48.5
2025-11-10 01:06:26,-4.36,1.23,-1.36,-169.45,-88.89,34.38
2025-11-10 01:06:27,-6.67,3.19,-4.13,-315.68,156.27,43.16
2025-11-10 01:06:27,2.62,5.24,2.51,450.64,80.78,61.91
2025-11-10 01:06:28,-4.56,0.26,-0.01,-206.15,-128.26,131.44
2025-11-10 01:06:28,-1.16,4.12,-2.23,-138.89,164.98,-28.14
2025-11-10 01:06:29,7.52,3.11,5.48,336.12,54.27,94.0
2025-11-10 01:06:29,-6.53,-1.32,1.32,-304.2,-163.63,85.85
2025-11-10 01:06:30,-0.0,5.53,-0.27,56.58,138.49,-150.4
2025-11-10 01:06:30,1.98,-3.05,4.26,54.5,-43.01,226.23
2025-11-10 01:06:31,-6.93,-0.83,-1.32,-330.66,94.69,90.43
2025-11-10 01:06:31,5.29,3.11,2.35,395.5,100.32,5.15
2025-11-10 01:06:32,2.78,-2.47,3.77,-164.31,-137.31,75.24
2025-11-10 01:06:32,-2.1,6.85,-1.08,-272.89,364.49,177.82
2025-11-10 01:06:33,-0.23,0.7,5.95,503.31,34.92,208.89
2025-11-10 01:06:33,-8.37,0.65,-2.02,-360.7,-51.63,228.55
2025-11-10 01:06:34,7.0,15.34,-4.97,184.23,169.71,42.55
2025-11-10 01:06:34,1.69,-2.38,12.27,208.0,-41.01,34.61
2025-11-10 01:06:35,-0.98,-0.87,10.19,-497.22,-128.08,48.49
2025-11-10 01:06:35,-0.8,5.95,-7.51,326.41,-63.79,204.47
2025-11-10 01:06:36,-0.63,6.33,7.64,221.65,47.24,-295.42
2025-11-10 01:06:36,-5.11,11.75,6.26,-497.22,-118.14,209.22
2025-11-10 01:06:37,-6.47,11.18,-7.92,374.79,-278.35,70.24
2025-11-10 01:06:37,-0.61,6.35,10.52,283.68,204.64,-426.82
2025-11-10 01:06:38,-9.53,3.82,2.27,-394.7,-111.76,303.27
2025-11-10 01:06:38,9.91,17.28,0.59,-361.97,-106.84,-311.73
2025-11-10 01:06:39,-10.21,3.63,-0.95,503.31,174.67,-69.56
2025-11-10 01:06:39,7.7,3.3,14.23,179.42,-43.76,150.29
2025-11-10 01:06:40,-8.72,0.7,-0.26,-366.64,-71.89,145.3
2025-11-10 01:06:40,9.91,7.71,8.29,-225.94,-231.89,-40.5
2025-11-10 01:06:41,-7.02,3.18,-3.94,441.54,96.44,4.64
2025-11-10 01:06:41,0.64,-5.04,6.01,-14.49,-110.29,147.65
2025-11-10 01:06:42,1.78,1.56,-2.97,-129.15,-1.76,-191.01
2025-11-10 01:06:42,0.16,2.34,-3.48,-166.81,10.08,374.78
2025-11-10 01:06:43,-5.25,5.65,-1.52,-89.51,313.27,-84.4
2025-11-10 01:06:43,9.91,7.94,1.49,-3.6,-103.37,35.34
2025-11-10 01:06:44,-6.94,-1.61,-1.5,-175.19,-16.11,26.17
2025-11-10 01:06:44,-3.36,-3.82,0.29,72.56,28.08,-399.33
2025-11-10 01:06:45,6.86,8.95,2.28,40.37,-258.72,352.85
2025-11-10 01:06:45,-6.88,-3.02,-3.82,-8.67,-6.93,7.19
2025-11-10 01:06:46,-0.32,-8.34,3.91,-202.63,-146.44,-498.79
2025-11-10 01:06:46,8.86,3.86,4.75,18.98,-219.92,88.69
2025-11-10 01:06:47,-8.39,-0.21,-3.14,44.66,-106.02,42.31
2025-11-10 01:06:47,7.05,-2.62,6.5,361.76,58.99,-199.21
2025-11-10 01:06:48,4.12,0.26,3.47,-182.89,-146.24,99.82
2025-11-10 01:06:48,-0.85,-2.37,-2.84,-95.42,5.33,101.82
2025-11-10 01:06:49,-8.1,2.73,-7.36,-155.01,175.97,-134.96
2025-11-10 01:06:49,-2.33,3.87,1.71,313.02,-108.32,161.74
2025-11-10 01:06:50,4.13,3.63,1.64,50.6,36.29,-42.53
2025-11-10 01:06:50,3.38,4.12,-2.15,-291.66,-103.71,295.8
2025-11-10 01:06:51,-6.18,0.39,-1.81,-13.45,243.36,14.08
2025-11-10 01:06:51,9.91,8.67,6.74,36.79,-330.64,269.15
2025-11-10 01:06:52,-13.09,-3.55,-2.5,28.82,120.87,-13.71
2025-11-10 01:06:52,9.91,3.58,4.2,33.15,-47.74,160.06
2025-11-10 01:06:53,-10.39,-0.17,-3.47,-29.74,106.4,43.95
2025-11-10 01:06:53,9.91,6.8,0.06,-179.54,-14.44,-396.78
2025-11-10 01:06:54,0.76,3.57,0.63,-24.44,-389.91,154.85
2025-11-10 01:06:54,-2.3,-3.52,-0.2,38.44,249.31,-224.2
2025-11-10 01:06:55,6.12,2.29,-2.07,93.39,-123.88,293.91
2025-11-10 01:06:56,-4.19,0.73,-1.05,264.98,33.27,-281.91
2025-11-10 01:06:56,2.0,1.55,-1.34,-99.77,-93.33,166.93
2025-11-10 01:06:57,2.23,-0.05,-1.57,-184.7,-189.07,-39.62
2025-11-10 01:06:57,-1.84,4.32,-1.43,233.19,-363.48,-147.15
2025-11-10 01:06:58,9.91,2.53,2.9,-206.9,494.56,251.27
2025-11-10 01:06:58,-6.63,-1.89,-0.14,-122.23,-191.83,-183.82
2025-11-10 01:06:59,-4.53,-0.8,1.0,3.05,354.58,257.31
2025-11-10 01:06:59,2.46,-0.11,7.04,7.31,-427.74,123.11
2025-11-10 01:07:00,-10.33,-0.64,2.05,-163.71,214.55,155.77
2025-11-10 01:07:00,5.43,-6.14,8.79,241.08,-503.48,-56.52
2025-11-10 01:07:01,-6.96,1.59,-0.97,-222.72,100.47,130.58
2025-11-10 01:07:01,7.24,-0.94,10.38,216.76,-356.9,65.07
2025-11-10 01:07:02,-9.66,-0.18,-3.04,-141.8,-83.19,158.15
2025-11-10 01:07:02,9.91,0.74,10.01,204.02,21.02,194.38
2025-11-10 01:07:03,-8.85,-2.22,-1.2,-216.63,-9.65,-52.87
2025-11-10 01:07:03,9.91,3.25,10.1,272.15,367.82,145.02
2025-11-10 01:07:04,-1.66,-1.74,-3.58,-175.73,-172.44,18.34
2025-11-10 01:07:04,-3.02,-0.64,4.49,96.7,337.04,266.44
2025-11-10 01:07:05,-8.76,-3.39,-1.89,-114.43,-303.86,-42.38
2025-11-10 01:07:05,-2.41,3.89,-0.31,-12.2,253.92,136.47
2025-11-10 01:07:06,2.49,-7.55,3.5,8.58,-378.31,-124.11
2025-11-10 01:07:06,-8.08,1.56,-2.6,-116.87,153.82,210.67
2025-11-10 01:07:07,8.35,-4.11,8.27,136.41,-317.63,-57.34
2025-11-10 01:07:07,-9.01,-0.09,-0.29,-221.01,95.79,94.63
2025-11-10 01:07:08,9.91,4.38,6.16,128.32,-14.4,134.0
2025-11-10 01:07:08,-7.04,-0.23,-3.28,-99.71,-148.72,83.18
2025-11-10 01:07:09,9.91,3.42,8.91,166.24,407.13,77.54
2025-11-10 01:07:09,-7.65,-8.53,3.38,-108.09,-310.76,-147.5
2025-11-10 01:07:10,8.94,11.68,3.98,-225.01,-234.56,58.05
2025-11-10 01:07:10,-4.9,4.74,-0.65,359.73,49.27,-96.61
2025-11-10 01:07:11,7.05,-7.6,7.35,266.7,-89.51,25.34
2025-11-10 01:07:11,-8.97,-0.54,-0.71,-376.14,-110.66,-77.39
2025-11-10 01:07:12,6.32,2.55,1.43,-84.15,-21.39,109.39
2025-11-10 01:07:12,-5.44,-3.59,0.63,265.05,-82.14,37.94
2025-11-10 01:07:13,-1.64,-11.87,-0.56,-9.07,-132.85,-125.76
2025-11-10 01:07:13,1.27,0.79,5.17,-497.22,-28.06,208.75
2025-11-10 01:07:14,6.48,5.71,2.62,150.27,-291.53,-34.69
2025-11-10 01:07:14,-6.64,-2.84,4.13,191.48,296.03,-270.89
2025-11-10 01:07:15,9.91,-7.59,9.2,-78.0,-171.59,-23.3
2025-11-10 01:07:15,-8.28,2.03,-2.62,-42.81,-27.42,-47.92
2025-11-10 01:07:16,-2.23,-0.57,5.8,3.4,399.04,266.63
2025-11-10 01:07:16,-2.43,-1.28,9.5,75.01,-473.57,-189.11
2025-11-10 01:07:17,-6.91,-1.37,-0.52,-128.08,138.66,161.44
2025-11-10 01:07:17,8.28,2.23,6.34,-115.07,-124.79,-26.46
2025-11-10 01:07:18,-7.06,0.83,-1.24,89.47,-113.82,-69.16
2025-11-10 01:07:18,5.62,-3.99,2.09,-73.21,228.21,349.56
2025-11-10 01:07:19,-1.23,0.17,-0.0,89.25,-276.08,-113.15
2025-11-10 01:07:19,7.91,-8.54,3.37,2.35,481.3,306.0
2025-11-10 01:07:20,-7.24,2.36,0.15,81.95,-56.56,-54.75
2025-11-10 01:07:20,4.05,-11.79,-3.27,-78.11,266.69,-23.08
2025-11-10 01:07:21,-4.18,-0.4,4.05,-460.4,49.77,5.01
2025-11-10 01:07:21,-1.62,-1.05,5.69,439.66,-253.28,-82.72
2025-11-10 01:07:22,-3.15,-15.23,-2.47,-61.1,-164.89,-11.69
2025-11-10 01:07:22,-1.86,-1.89,6.97,-497.22,238.08,47.66
2025-11-10 01:07:23,-1.57,-3.45,6.32,437.01,-259.24,-57.28
2025-11-10 01:07:23,1.94,-16.39,-3.42,-8.18,-41.24,118.69
2025-11-10 01:07:24,0.94,-2.47,4.87,-497.22,151.71,246.27
2025-11-10 01:07:24,2.45,-1.03,5.91,367.21,-232.14,-186.81
2025-11-10 01:07:25,-1.98,-11.58,-4.14,270.23,169.6,-7.08
2025-11-10 01:07:25,-3.8,-6.09,7.95,-497.22,1.94,133.31
2025-11-10 01:07:26,5.23,8.07,5.08,134.78,-153.33,-71.8
2025-11-10 01:07:26,0.56,-15.38,3.17,503.31,27.97,-33.51
2025-11-10 01:07:27,-0.6,-10.64,5.82,-475.22,-105.62,47.98
2025-11-10 01:07:27,4.38,7.36,5.61,-167.6,12.98,63.27
2025-11-10 01:07:28,1.83,-5.81,3.79,503.31,98.63,-366.92
2025-11-10 01:07:28,1.08,-8.34,-0.05,-473.69,-169.1,-107.71
2025-11-10 01:07:29,2.56,1.29,0.98,130.4,-80.81,126.87
2025-11-10 01:07:29,-4.59,-7.32,-6.55,26.47,-114.95,41.04
2025-11-10 01:07:30,0.7,-2.85,-3.11,17.24,16.23,-33.82
2025-11-10 01:07:30,-0.13,-2.75,-3.08,1.37,-1.07,23.95
2025-11-10 01:07:31,-1.6,-9.09,-2.41,-150.95,101.5,42.17
2025-11-10 01:07:31,-1.58,2.29,0.03,127.83,-161.8,-110.47
2025-11-10 01:07:32,-2.26,-13.84,0.07,503.31,155.15,-447.16
2025-11-10 01:07:32,-0.9,-10.06,3.25,-447.02,-46.63,23.74
2025-11-10 01:07:33,4.91,4.24,3.08,-305.62,123.04,279.36
2025-11-10 01:07:33,-5.22,-9.51,1.76,443.08,-114.4,-187.42
2025-11-10 01:07:34,-1.4,-8.05,-1.87,-175.47,-15.01,39.37
2025-11-10 01:07:34,0.39,0.62,-1.57,-273.77,38.95,44.2
2025-11-10 01:07:35,0.94,-2.83,-4.55,165.28,-4.02,-98.87
2025-11-10 01:07:35,-1.78,-2.74,-6.63,12.66,-3.6,-5.66
2025-11-10 01:07:36,-1.48,-2.17,-6.51,4.17,-1.22,12.35
2025-11-10 01:07:36,-0.99,-2.07,-6.37,-10.02,-11.79,1.97
2025-11-10 01:07:37,-1.2,-2.78,-6.03,0.9,6.96,-6.34
2025-11-10 01:07:37,-0.79,-2.37,-5.97,-11.54,-0.98,-4.35
2025-11-10 01:07:38,-1.41,-1.55,-6.61,3.16,-1.51,11.48
2025-11-10 01:07:38,-1.13,-1.98,-6.28,2.84,0.44,3.68
2025-11-10 01:07:39,-5.79,-3.52,-0.6,186.09,203.8,-203.1
2025-11-10 01:07:39,2.28,-1.55,4.67,-62.38,-366.55,-171.89
2025-11-10 01:07:40,-7.18,-3.76,1.94,97.27,275.44,25.47
2025-11-10 01:07:40,3.77,-10.26,9.85,5.91,-503.48,57.91
2025-11-10 01:07:41,-6.59,3.97,2.69,-284.34,197.11,49.95
2025-11-10 01:07:41,8.67,4.53,5.81,11.24,-102.75,138.08
2025-11-10 01:07:42,-6.44,-4.1,-0.81,85.68,-77.42,-7.08
2025-11-10 01:07:42,7.61,-0.3,10.82,164.85,264.38,382.31
2025-11-10 01:07:43,-3.71,-3.72,-1.7,-166.76,-262.2,-93.24
2025-11-10 01:07:43,-5.31,4.34,4.31,-183.31,170.81,356.18
2025-11-10 01:07:44,-0.86,-6.05,1.1,114.27,-291.08,-92.81
2025-11-10 01:07:44,-2.7,5.17,4.3,-308.64,163.53,103.21
2025-11-10 01:07:45,4.85,-0.98,8.25,92.67,-17.1,224.6
2025-11-10 01:07:45,-3.78,0.33,-2.93,-134.08,-160.58,-112.92
2025-11-10 01:07:46,9.54,3.98,4.08,131.44,201.92,11.11
2025-11-10 01:07:46,-3.54,-2.03,1.13,-34.23,-56.9,-61.19
2025-11-10 01:07:47,2.34,-4.29,3.11,23.37,23.8,24.69
2025-11-10 01:07:47,-0.91,0.07,-1.42,-14.89,-34.92,-26.79
2025-11-10 01:07:48,-0.41,0.52,-0.98,-1.83,11.42,14.34
2025-11-10 01:07:48,-0.69,1.3,-1.59,-6.26,5.56,29.91
2025-11-10 01:07:49,0.34,0.95,-0.76,-16.2,-41.42,-6.17
2025-11-10 01:07:49,-0.22,0.91,-1.18,8.02,11.66,2.2
2025-11-10 01:07:50,0.1,0.54,-1.2,2.08,-3.22,5.79
2025-11-10 01:07:50,0.15,0.45,-1.22,3.39,9.6,-4.58
2025-11-10 01:07:51,0.18,1.04,-0.85,-3.68,-3.89,-0.52
2025-11-10 01:07:51,0.34,0.97,-0.9,9.62,-1.89,13.02
2025-11-10 01:07:52,0.17,0.27,-0.97,14.06,19.25,-1.95
2025-11-10 01:07:52,0.26,0.57,-0.91,1.91,-3.8,-11.51
2025-11-10 01:07:53,0.31,0.68,-0.97,-6.11,5.68,-1.85
2025-11-10 01:07:53,0.01,0.72,-0.92,-1.85,-1.48,3.02
2025-11-10 01:07:54,-0.28,0.6,-1.17,-8.4,7.47,6.24
2025-11-10 01:07:54,-0.26,1.2,-1.36,-7.83,33.97,47.83
2025-11-10 01:07:55,0.28,0.51,-1.0,-4.49,-9.45,-4.06
2025-11-10 01:07:55,0.19,0.9,-1.18,-0.82,-1.04,1.66
2025-11-10 01:07:56,-0.46,1.11,-1.47,-1.53,5.68,17.18
2025-11-10 01:07:56,-6.09,-5.26,0.83,-248.41,18.76,56.93
2025-11-10 01:07:57,-0.91,4.43,-4.71,-55.07,54.79,273.56
2025-11-10 01:07:57,-5.52,2.8,-2.98,-85.04,-128.64,23.86
2025-11-10 01:07:58,8.17,-0.36,4.57,-67.68,389.95,-347.51
2025-11-10 01:07:58,-2.18,2.59,1.13,94.0,-320.53,192.17
2025-11-10 01:07:59,6.73,-1.68,-0.7,470.76,99.59,-313.18
2025-11-10 01:07:59,2.16,-2.58,9.58,-497.22,-167.08,192.55
2025-11-10 01:08:00,1.12,13.37,-2.02,-196.24,125.37,105.31
2025-11-10 01:08:00,5.41,2.06,18.09,503.31,148.03,-253.47
2025-11-10 01:08:01,5.97,2.34,15.99,-497.22,-201.18,413.39
2025-11-10 01:08:01,0.89,17.97,-5.46,-207.69,79.4,262.11
2025-11-10 01:08:02,6.76,9.12,8.11,503.31,-99.22,-226.06
2025-11-10 01:08:02,7.75,-14.08,5.37,170.9,-5.01,-21.45
2025-11-10 01:08:03,8.33,18.49,8.48,-497.22,64.78,223.07
2025-11-10 01:08:03,1.92,17.65,-2.24,372.11,-49.68,216.58
2025-11-10 01:08:04,1.34,-2.26,7.1,403.63,-18.14,-164.69
2025-11-10 01:08:04,-1.86,4.72,11.67,-497.22,-87.31,321.31
2025-11-10 01:08:05,2.74,14.54,-9.54,72.08,56.05,-21.5
2025-11-10 01:08:05,7.35,-1.54,13.32,503.31,-259.31,-410.29
2025-11-10 01:08:06,-0.47,-2.86,9.11,-497.22,123.83,99.07
2025-11-10 01:08:06,3.2,11.88,-7.07,-160.87,22.15,162.12
2025-11-10 01:08:07,7.71,7.12,7.99,503.31,-279.5,-157.25
2025-11-10 01:08:07,-1.72,-11.51,9.65,-45.25,-29.91,-30.23
2025-11-10 01:08:08,2.01,16.09,3.31,-497.22,50.32,-62.82
2025-11-10 01:08:08,2.91,12.38,1.6,503.31,-180.56,32.5
2025-11-10 01:08:09,-2.9,-6.72,1.33,-4.41,105.65,42.26
2025-11-10 01:08:09,-1.68,-3.51,-2.56,0.08,-5.63,-11.07
2025-11-10 01:08:10,-0.68,-5.4,-0.54,-35.74,1.62,-13.22
2025-11-10 01:08:10,3.29,3.79,1.91,-497.22,193.82,40.52
2025-11-10 01:08:11,0.23,11.8,0.95,503.31,-136.49,28.35
2025-11-10 01:08:11,3.23,-2.86,11.48,503.31,-14.72,-204.0
2025-11-10 01:08:12,1.18,10.55,15.37,-497.22,77.24,149.47
2025-11-10 01:08:12,2.78,13.32,-10.97,-84.89,-47.69,39.94
2025-11-10 01:08:13,5.36,8.29,-1.23,399.8,-158.05,-50.87
2025-11-10 01:08:13,-0.06,-7.43,1.83,-94.78,36.11,25.76
2025-11-10 01:08:14,0.83,0.52,-1.39,-358.05,99.45,20.24
2025-11-10 01:08:14,4.46,8.89,-5.85,-192.69,59.56,8.2
2025-11-10 01:08:15,1.72,2.26,2.61,492.67,-338.67,-53.97
2025-11-10 01:08:15,-0.85,-8.44,2.18,28.34,-5.77,-12.99
2025-11-10 01:08:16,-1.93,-4.72,-5.0,-67.65,-23.82,-11.8
2025-11-10 01:08:16,-2.2,4.63,-6.65,340.02,-58.76,7.33
2025-11-10 01:08:17,-2.34,-3.78,10.42,-456.92,-17.05,23.22
2025-11-10 01:08:18,3.93,2.02,0.0,-343.59,98.38,-72.14
2025-11-10 01:08:18,0.56,2.05,-0.09,503.31,-256.6,28.82
2025-11-10 01:08:19,-2.18,1.12,7.58,363.45,-83.27,-118.76
2025-11-10 01:08:19,2.63,3.61,8.77,-497.22,129.56,209.5
2025-11-10 01:08:20,9.09,9.86,-6.52,-185.39,23.73,-83.88
2025-11-10 01:08:20,4.95,13.34,18.09,503.31,166.6,-498.79
2025-11-10 01:08:21,0.9,5.35,18.09,-497.22,-102.72,214.15
2025-11-10 01:08:21,-2.04,8.69,-4.36,-324.46,53.13,-18.18
2025-11-10 01:08:22,-0.55,19.73,18.09,503.31,-151.73,-288.72
2025-11-10 01:08:22,-2.7,5.09,15.94,-491.21,-136.11,65.27
2025-11-10 01:08:23,4.1,18.57,-0.38,-497.22,-33.22,26.44
2025-11-10 01:08:23,4.0,19.73,8.46,503.31,92.52,195.3
2025-11-10 01:08:24,9.91,-2.54,15.74,368.87,228.52,-33.69
2025-11-10 01:08:24,-4.95,19.73,17.79,-497.22,-222.64,135.76
2025-11-10 01:08:25,-1.13,12.61,-7.6,231.44,61.82,16.12
2025-11-10 01:08:25,-6.27,8.51,10.09,503.31,127.79,-244.09
2025-11-10 01:08:26,-1.35,6.12,14.38,-497.22,-133.89,39.63
2025-11-10 01:08:26,2.87,12.72,-4.35,-347.31,-25.4,-47.3
2025-11-10 01:08:27,0.68,17.58,12.89,503.31,-69.62,44.46
2025-11-10 01:08:27,5.62,-1.18,16.41,-4.41,-172.38,-107.24
2025-11-10 01:08:28,-7.47,15.01,1.55,-447.31,-111.5,-12.87
2025-11-10 01:08:28,-1.76,13.99,-0.95,400.31,-34.73,160.95
2025-11-10 01:08:29,-0.98,0.86,11.61,503.31,-15.39,-125.45
2025-11-10 01:08:29,5.29,1.31,3.82,-497.22,-174.12,-35.28
2025-11-10 01:08:30,-10.7,1.75,0.82,503.31,-46.72,-51.86
2025-11-10 01:08:30,9.91,-6.23,3.69,-152.29,-357.4,235.8
2025-11-10 01:08:31,9.91,19.73,9.91,-497.22,-335.56,229.92
2025-11-10 01:08:31,-1.29,8.98,1.28,503.31,80.46,-298.46
2025-11-10 01:08:32,5.9,-5.59,2.33,164.02,24.23,92.35
2025-11-10 01:08:32,0.51,17.3,12.05,-497.22,-217.28,221.63
2025-11-10 01:08:33,-7.81,11.66,-1.91,494.05,-18.4,-35.24
2025-11-10 01:08:33,-0.26,0.16,0.86,-87.69,-20.61,-40.69
2025-11-10 01:08:34,9.91,8.31,-0.37,-329.13,-111.21,-12.38
2025-11-10 01:08:34,-10.67,-2.33,2.51,170.4,296.17,-416.79
2025-11-10 01:08:35,9.91,8.37,12.2,-12.18,-503.48,13.07
2025-11-10 01:08:35,-2.1,-5.98,-0.45,-115.5,329.28,301.02
2025-11-10 01:08:36,-9.38,15.63,-4.65,173.1,-224.53,-311.54
2025-11-10 01:08:36,9.91,1.25,4.82,-470.17,275.77,33.04
2025-11-10 01:08:37,-5.32,10.08,-1.67,302.67,-157.68,-76.26
2025-11-10 01:08:37,9.76,4.89,1.13,-321.51,177.77,80.43
2025-11-10 01:08:38,-9.78,4.67,0.89,375.57,-51.51,-130.05
2025-11-10 01:08:38,9.91,11.25,4.38,-426.92,-291.59,34.26
2025-11-10 01:08:39,-1.99,2.49,-4.57,-16.58,166.67,19.34
2025-11-10 01:08:39,-0.68,1.24,-4.63,-15.73,-17.5,-14.63
2025-11-10 01:08:40,-0.3,2.71,-4.36,3.4,6.7,1.07
2025-11-10 01:08:40,1.2,-4.02,0.98,-60.61,194.31,-115.69
2025-11-10 01:08:41,-3.01,10.04,-2.27,348.27,-133.11,-98.72
2025-11-10 01:08:41,8.29,10.94,-2.29,-367.92,60.21,72.67
2025-11-10 01:08:42,-5.36,3.12,-1.41,113.01,-22.32,16.73
2025-11-10 01:08:42,3.35,0.25,0.71,278.2,46.72,146.5
2025-11-10 01:08:43,8.36,9.89,-0.98,-383.42,-132.46,-88.73
2025-11-10 01:08:43,-7.19,1.38,1.57,296.82,95.48,-283.66
2025-11-10 01:08:44,1.03,1.9,5.93,-497.22,-308.24,-0.87
2025-11-10 01:08:44,-2.15,5.7,5.31,3.13,106.06,17.42
2025-11-10 01:08:45,-1.95,4.04,12.89,503.31,138.49,-224.29
2025-11-10 01:08:45,9.91,-13.2,2.93,-87.69,-22.58,15.07
2025-11-10 01:08:46,-3.73,4.99,7.3,-497.22,55.39,61.57
2025-11-10 01:08:46,0.61,6.09,12.07,503.31,-48.49,-203.04
2025-11-10 01:08:47,8.19,-7.4,2.45,191.85,192.11,60.26
2025-11-10 01:08:47,-0.47,-2.96,10.78,-497.22,-262.09,11.04
2025-11-10 01:08:48,9.4,15.98,3.11,37.76,-226.84,-43.11
2025-11-10 01:08:48,-4.06,5.02,4.04,406.4,121.3,-202.56
2025-11-10 01:08:49,-1.29,-9.78,-1.41,-236.31,-270.08,-138.15
2025-11-10 01:08:49,9.91,10.53,12.15,-497.22,-369.68,271.79
2025-11-10 01:08:50,-3.87,5.35,5.41,503.31,-120.58,-152.03
2025-11-10 01:08:50,4.56,-16.16,4.88,-14.52,-438.64,64.11
2025-11-10 01:08:51,9.91,4.62,17.33,-497.22,-503.48,234.2
2025-11-10 01:08:51,-3.04,3.71,5.06,174.18,-98.18,75.18
2025-11-10 01:08:52,-8.02,-18.35,-1.0,474.82,69.22,79.66
2025-11-10 01:08:52,-0.29,-9.56,5.01,-446.23,71.34,239.47
2025-11-10 01:08:53,2.58,6.02,3.7,187.8,-39.5,-326.08
2025-11-10 01:08:53,6.0,-15.61,-0.75,327.66,-20.47,-148.41
2025-11-10 01:08:54,9.91,2.0,18.09,-497.22,-495.27,254.4
2025-11-10 01:08:54,-5.48,3.58,4.6,503.31,-185.59,-66.46
2025-11-10 01:08:55,6.92,-4.96,10.79,414.55,-31.13,-123.98
2025-11-10 01:08:55,-6.18,-1.58,1.23,-496.12,-200.47,8.23
2025-11-10 01:08:56,-2.3,6.89,4.02,409.22,-120.99,146.55
2025-11-10 01:08:56,3.5,1.89,8.05,468.76,-25.18,-192.15
2025-11-10 01:08:57,-1.94,-6.26,-4.88,-118.27,-121.13,20.67
2025-11-10 01:08:57,7.28,7.45,11.47,-497.22,-248.31,357.22
2025-11-10 01:08:58,-4.72,4.11,7.69,503.31,-90.53,-116.06
2025-11-10 01:08:58,2.85,-15.23,6.45,155.42,-158.32,68.99
2025-11-10 01:08:59,1.58,5.75,8.63,-497.22,-106.61,330.98
2025-11-10 01:08:59,-1.36,4.67,5.7,503.31,-107.95,-153.59
2025-11-10 01:09:00,2.5,-14.0,5.85,440.12,-189.31,90.09
